cases/pglib-opf/pglib_opf_case2853_sdet.m
ipopt
IVR
[warn | PowerModels]: no active generators found at bus 2579, updating to bus type from 2 to 1
[info | PowerModels]: removing 1 cost terms from generator 387: [4152.6198, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 620: [10353.0077, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 450: [3335.5008, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 906: [2639.4786, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 586: [2350.0695, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 635: [1103.0898, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 43: [2788.7633, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 893: [1821.5641, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 530: [3531.532, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 602: [4669.3405, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 703: [3083.8121, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 594: [4346.2062000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 651: [2501.4755, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 932: [4705.1367, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 522: [3871.5458, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 9: [2165.8659, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 12: [1612.127, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 192: [3738.9032, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 552: [3425.7849, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 357: [2932.5525, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 417: [3210.5499999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 694: [11264.9215, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 426: [3481.5641, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 539: [2398.0381, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 761: [2846.3863, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 610: [3883.5222000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 739: [2117.012, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 179: [2399.9807, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 905: [2626.3742, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 782: [4866.6804999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 239: [4428.9085, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 911: [1915.4019999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 737: [4069.7757, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 889: [2975.9654, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 488: [4130.3378, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 525: [2527.3160000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 458: [3595.7754, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 696: [2961.0213000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 745: [3609.5002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 668: [11605.501, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 45: [3088.7733000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 436: [2251.7054000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 527: [2072.5860000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 872: [2220.5077, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 440: [2426.0996999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 105: [3696.5564999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 547: [2161.7878, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 400: [2593.1016, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 695: [2948.1954, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 480: [3207.1283000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 728: [4101.6214, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 744: [4999.5581999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 296: [2815.5787, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 392: [3624.2342999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 722: [1051.0846000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 775: [3495.6291, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 624: [4993.9553, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 625: [2064.9868, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 50: [2527.4362, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 526: [10561.3899, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 162: [1118.0393000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 63: [1868.665, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 92: [3581.8864, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 214: [3444.2937, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 573: [3841.8302, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 780: [3132.0789999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 671: [5844.7609, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 812: [3903.8879, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 719: [3862.7441, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 544: [725.1874, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 275: [2705.0796, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 826: [2801.1418, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 940: [3992.8219, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 899: [2272.8428, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 516: [3185.3889, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 286: [2814.3509000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 459: [1920.2155999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 465: [2334.4660999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 652: [4729.3881, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 779: [3958.5648, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 308: [3010.2244, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 110: [5289.6797, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 606: [3719.7898999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 943: [3865.0993999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 231: [2071.6759, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 384: [998.1204, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 173: [5220.665, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 233: [1559.6285, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 798: [3165.6076, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 130: [3395.0482, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 579: [3710.3516999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 901: [2543.0148, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 720: [3145.4656, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 108: [11373.8203, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 100: [2366.4365, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 597: [2499.8242999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 46: [2764.235, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 532: [3494.3864, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 444: [1939.0653, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 735: [4108.258, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 151: [2755.4622, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 147: [2555.0431, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 736: [4182.3291, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 454: [2617.4790000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 342: [4614.6948999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 180: [11724.1998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 135: [5149.6241, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 262: [3779.3553, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 48: [2281.428, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 592: [3256.5197, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 408: [2728.5326, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 32: [3306.1085, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 405: [5244.2029, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 334: [4586.920099999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 2: [3400.6675, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 183: [3366.0168, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 752: [2012.997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 51: [2339.0263999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 849: [1054.4760999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 141: [3314.9925000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 340: [1485.457, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 278: [4244.0945, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 747: [3565.9372, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 218: [2918.6848, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 612: [2585.9729, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 631: [3185.9856, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 877: [2249.9816, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 832: [2798.224, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 836: [3071.1681, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 237: [3845.2133000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 713: [5104.027700000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 419: [4679.7673, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 718: [2705.051, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 37: [2000.2982, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 685: [3338.4045, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 755: [3756.0489, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 919: [1403.1388, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 600: [4123.2866, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 787: [4489.645, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 672: [4573.401900000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 272: [1940.3468, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 7: [3525.7322000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 795: [4979.4592999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 194: [2595.0928999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 140: [3728.2005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 854: [2704.4867, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 936: [4690.6948999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 212: [3128.1571, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 908: [4111.920099999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 369: [1087.4877, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 211: [1640.3155000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 678: [11615.2963, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 118: [2083.1005999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 283: [3652.4004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 513: [3476.4465, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 813: [1360.6027, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 425: [2786.7663000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 900: [2868.9154, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 546: [3436.7444, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 686: [5080.3101, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 301: [2134.1812999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 784: [1839.7798000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 18: [2843.1035, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 796: [3341.1963, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 806: [2743.0267, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 517: [1631.9527, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 78: [4127.6018, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 382: [3149.5908, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 74: [3609.3637, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 33: [4172.406800000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 52: [3643.3388999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 121: [2994.3262, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 395: [5037.929, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 509: [4248.001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 918: [2716.5081, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 58: [3607.4925999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 166: [3634.4624000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 640: [3403.2126, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 280: [2573.4425, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 313: [2963.6214, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 645: [4286.1273, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 759: [2016.931, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 937: [3093.7914, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 909: [2967.3718999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 99: [2740.8645, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 437: [1749.3708000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 285: [4394.4085000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 433: [4505.2523, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 406: [3658.1403999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 647: [5049.950900000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 921: [2853.8487, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 84: [4020.0939, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 325: [2634.0882, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 104: [3407.4046000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 267: [2276.2978, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 185: [3020.5708, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 410: [2773.3335, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 626: [4030.7763, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 349: [5439.4238000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 191: [1205.3451, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 807: [2944.803, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 304: [3716.8032, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 580: [3620.8286000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 420: [706.6527, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 727: [4499.6436, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 856: [2521.4668, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 809: [3222.2994, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 838: [2707.0014, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 16: [2376.3503, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 40: [3014.7327, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 128: [3839.1035, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 810: [1739.2150000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 571: [2665.7404, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 138: [5362.1839, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 670: [1246.2119, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 915: [2683.8712, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 371: [1622.191, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 41: [3341.0756, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 65: [4469.4347, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 475: [1590.0838999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 593: [3294.9838999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 447: [3430.5348000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 362: [2628.1959, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 705: [4284.2352, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 619: [11184.8792, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 505: [3280.494, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 326: [4599.2916000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 543: [3481.4196, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 591: [3155.187, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 467: [3856.7911000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 714: [1915.4438, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 289: [5515.3652999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 250: [2161.7796, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 926: [2654.8428999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 359: [3366.0929, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 59: [3104.9528, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 184: [3084.3352, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 415: [6041.9226, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 293: [1834.1783, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 421: [2543.2385, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 514: [3142.5706, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 350: [5088.712799999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 676: [3369.9105000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 683: [2688.1189, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 252: [1893.4954999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 881: [3788.9034, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 660: [943.7811999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 462: [2669.8534, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 777: [3209.4295, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 935: [5765.1116, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 127: [4847.892, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 944: [10605.6882, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 884: [4141.8291, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 633: [1074.1457, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 823: [3038.4774, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 177: [2877.6922, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 254: [2889.1482, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 887: [4445.6508, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 790: [3953.4225, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 693: [3613.5044000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 242: [3014.5533, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 746: [3048.0036, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 396: [11315.077, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 834: [2211.6664, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 260: [2792.7644, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 495: [3603.3675000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 680: [12802.595400000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 740: [3916.1575, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 35: [3676.9437000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 131: [3691.6502, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 365: [3893.7475, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 691: [2578.7247, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 494: [2530.03, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 556: [4982.9204, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 896: [1559.1901, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 768: [4439.2891, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 139: [2994.3437, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 827: [5912.3974, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 413: [3447.2843, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 482: [2437.4198, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 549: [13086.6459, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 27: [2326.7202, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 882: [2786.897, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 503: [1520.8808, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 869: [4137.2536, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 422: [4498.2805, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 709: [3114.0867, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 648: [2640.8574000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 805: [4815.006, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 120: [2493.2997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 87: [10216.963099999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 255: [3131.6666, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 178: [5920.689, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 89: [2154.7974, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 496: [3625.2578999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 195: [2064.0443, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 923: [2206.8698999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 442: [4374.809, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 562: [2693.3617000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 924: [4180.3926, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 202: [2037.7069, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 654: [2778.3027, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 146: [3705.8027, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 256: [1620.3882, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 291: [2426.0786, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 80: [2294.6272, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 360: [761.2868, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 418: [2902.9175999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 431: [3103.5263, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 520: [3093.0506, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 327: [3706.4542, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 284: [4100.4666, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 818: [3604.2869000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 575: [10456.9475, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 942: [3930.178, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 675: [4318.6542, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 904: [3837.0541000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 15: [672.1011, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 500: [3718.3651, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 785: [5552.3345, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 251: [4238.4315, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 170: [2388.7364000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 248: [4145.8081999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 68: [12313.7974, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 529: [2999.4107, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 656: [3155.3408999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 850: [3719.9867, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 890: [1821.9796999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 76: [3701.325, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 186: [3532.7443000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 393: [3405.1042, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 103: [4313.3229, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 355: [3261.683, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 716: [3293.2511, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 870: [4174.3691, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 155: [1667.4337, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 53: [3559.7394, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 650: [2215.3121, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 566: [3548.5264, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 111: [4596.9632, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 721: [4063.1268, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 93: [3805.4527, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 10: [3444.2063, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 305: [4018.3818, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 770: [4048.7409999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 701: [1546.0997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 321: [3130.0834999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 62: [4147.4272, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 665: [3981.7202, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 446: [3322.2918999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 857: [2375.2965, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 390: [4926.0142000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 632: [2325.8424999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 833: [3089.107, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 86: [1717.3776, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 523: [1764.9286, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 152: [4970.2657, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 910: [2306.9305, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 399: [2973.2996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 245: [2182.6107, 0.0]
